152719.00,5318.824,614.1057,50.9,1.67,24.75,24.375,975.324,
152719.00,5318.824,614.1057,50.9,1.67,24.75,24.375,975.324,
152719.00,5318.824,614.1057,50.9,1.67,24.75,24.375,975.324,
152719.00,5318.824,614.1057,50.9,1.67,24.75,24.375,975.324,
152719.00,5318.824,614.1057,50.9,1.67,24.75,24.375,975.324,
152758.00,5318.826,614.1019,57.0,1.21,24.75,24.25,975.5544,
6767676,34343,34334,3434,3434,3434,3434,34343,
0,0.0,0.0,0.0,99.99,27.5,24.875,998.5293,
0,0.0,0.0,0.0,99.99,27.5,24.8125,998.5483,
0,0.0,0.0,0.0,99.99,27.5,24.875,998.5717,
0,0.0,0.0,0.0,99.99,27.5,24.875,998.5751,
0,0.0,0.0,0.0,99.99,27.5625,24.875,998.6111,
0,0.0,0.0,0.0,99.99,27.5625,24.875,998.6133,
0,0.0,0.0,0.0,99.99,27.5625,24.875,998.6205,
0,0.0,0.0,0.0,99.99,27.5625,24.875,998.5824,
0,0.0,0.0,0.0,99.99,27.5625,24.875,998.5862,
0,0.0,0.0,0.0,99.99,27.5625,24.875,998.5245,
0,0.0,0.0,0.0,99.99,27.5625,24.875,998.4799,
0,0.0,0.0,0.0,99.99,27.5,24.875,998.4359,
0,0.0,0.0,0.0,99.99,27.4375,24.875,998.3914,
0,0.0,0.0,0.0,99.99,27.5,24.875,998.3026,
0,0.0,0.0,0.0,99.99,27.4375,24.875,998.2301,
000000.000,0.0,0.0,0.0,99.99,27.3125,24.875,997.2375,
000000.000,0.0,0.0,0.0,99.99,27.3125,24.875,997.0659,
000000.000,0.0,0.0,0.0,99.99,27.3125,24.875,996.9975,
000000.000,0.0,0.0,0.0,99.99,27.3125,24.875,996.9631,
000000.000,0.0,0.0,0.0,99.99,27.375,24.875,996.9799,
000000.000,0.0,0.0,0.0,99.99,27.375,24.875,996.9602,
000000.000,0.0,0.0,0.0,99.99,27.375,24.875,996.9332,
000000.000,0.0,0.0,0.0,99.99,27.375,24.875,996.9275,
000000.000,0.0,0.0,0.0,99.99,27.3125,24.875,996.876,
000000.000,0.0,0.0,0.0,99.99,27.375,24.875,996.885,
000000.000,0.0,0.0,0.0,99.99,27.3125,24.875,996.832,
000000.000,0.0,0.0,0.0,99.99,27.375,24.875,996.8146,
000000.000,0.0,0.0,0.0,99.99,27.375,24.875,996.7912,
000000.000,0.0,0.0,0.0,99.99,27.375,24.875,996.7516,
000000.000,0.0,0.0,0.0,99.99,27.375,24.875,996.7218,
000000.000,0.0,0.0,0.0,99.99,27.375,24.8125,996.684,
000000.000,0.0,0.0,0.0,99.99,27.3125,24.875,996.5775,
000000.000,0.0,0.0,0.0,99.99,27.3125,24.875,996.5129,
000000.000,0.0,0.0,0.0,99.99,27.3125,24.8125,996.4487,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,996.3658,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,996.3107,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,996.2857,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,996.2051,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,996.1674,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,996.1486,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,996.0728,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,996.0413,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.9945,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.9867,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.9127,
000000.000,0.0,0.0,0.0,99.99,27.25,24.875,995.837,
000000.000,0.0,0.0,0.0,99.99,27.1875,24.875,995.8019,
