000000.000,0.0,0.0,0.0,99.99,20.6875,20.1875,843.0775,
000000.000,0.0,0.0,0.0,99.99,20.6875,20.125,842.9854,
000000.000,0.0,0.0,0.0,99.99,20.6875,20.125,842.8489,
000000.000,0.0,0.0,0.0,99.99,20.75,20.125,842.7125,
000000.000,0.0,0.0,0.0,99.99,20.6875,20.125,842.5362,
000000.000,0.0,0.0,0.0,99.99,20.5,20.125,842.3424,
000000.000,0.0,0.0,0.0,99.99,20.5,20.125,842.0566,
000000.000,0.0,0.0,0.0,99.99,20.5,20.125,841.8377,
000000.000,0.0,0.0,0.0,99.99,20.5625,20.125,841.4911,
000000.000,0.0,0.0,0.0,99.99,20.5,20.125,841.3751,
000000.000,0.0,0.0,0.0,99.99,20.5,20.125,841.2912,
000000.000,0.0,0.0,0.0,99.99,20.625,20.0625,841.0402,
000000.000,0.0,0.0,0.0,99.99,20.6875,20.125,840.8312,
000000.000,0.0,0.0,0.0,99.99,20.8125,20.0625,840.6674,
000000.000,0.0,0.0,0.0,99.99,20.75,20.125,840.4674,
000000.000,0.0,0.0,0.0,99.99,20.8125,20.0625,840.3109,
000000.000,0.0,0.0,0.0,99.99,20.75,20.0625,840.0975,
000000.000,0.0,0.0,0.0,99.99,20.75,20.0625,839.9001,
000000.000,0.0,0.0,0.0,99.99,20.8125,20.0625,839.7573,
000000.000,0.0,0.0,0.0,99.99,20.75,20.0625,839.5251,
000000.000,0.0,0.0,0.0,99.99,20.75,20.0625,839.3328,
000000.000,0.0,0.0,0.0,99.99,20.75,20.0625,838.5912,
000000.000,0.0,0.0,0.0,99.99,20.5,20.0,838.5873,
000000.000,0.0,0.0,0.0,99.99,20.4375,20.0,838.6739,
000000.000,0.0,0.0,0.0,99.99,20.4375,20.0,838.7318,
111111.000,11.0,11.0,11.0,11.0,20.5,20.0,838.2972,
111111.000,11.0,11.0,11.0,11.0,20.5,19.875,838.3488,
000000.000,0.0,0.0,0.0,99.99,20.5,19.875,838.3633,
000000.000,0.0,0.0,0.0,99.99,20.5,19.875,838.3653,
000000.000,0.0,0.0,0.0,99.99,20.5625,19.875,838.3984,
000000.000,0.0,0.0,0.0,99.99,20.5625,19.875,838.4174,
000000.000,0.0,0.0,0.0,99.99,20.5,19.875,838.4192,
000000.000,0.0,0.0,0.0,99.99,20.5,19.875,838.4006,
111111.000,11.0,11.0,11.0,11.0,20.5625,19.875,834.9301,
000000.000,0.0,0.0,0.0,99.99,20.1875,19.5,834.9877,
